SYMBOL	UCEC_CS	UCEC_OS	UCEC_TS	LUSC_CS	LUSC_OS	LUSC_TS	READ_CS	READ_OS	READ_TS	OV_CS	OV_OS	OV_TS	GBM_CS	GBM_OS	GBM_TS	BLCA_CS	BLCA_OS	BLCA_TS	HNSC_CS	HNSC_OS	HNSC_TS	LUAD_CS	LUAD_OS	LUAD_TS	COAD_CS	COAD_OS	COAD_TS	BRCA_CS	BRCA_OS	BRCA_TS	KIRC_CS	KIRC_OS	KIRC_TS	MAX_ONC	MAX_TSG	MAX_ONC_TSG
PIDD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	1	1	1
CIP29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LUC7L3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	2	2	0	0	0	0	2	2	0	-1	0	1	2	1	2
LUC7L2	-1	0	1	1	1	0	1	1	0	1	2	1	1	1	0	0	0	0	0	0	0	-1	1	2	2	2	0	0	2	2	0	2	2	2	2	2
FAM131A	1	2	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	-1	0	1	0	1	1	-1	0	1	2	1	2
FAM131B	-1	0	1	0	1	1	1	1	0	0	1	1	1	2	1	-2	0	2	-1	0	1	1	2	1	2	2	0	1	2	1	-1	0	1	2	2	2
FAM131C	0	1	1	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
EHHADH	1	1	0	2	2	0	0	0	0	3	3	0	1	1	0	1	1	0	1	1	0	0	0	0	-2	0	2	-1	1	2	-1	0	1	3	2	3
NME4	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	0	1	0	1	1	0	1	1	0	1	1	1	1	1
NME5	0	0	0	-2	0	2	0	0	0	0	1	1	-2	0	2	-2	0	2	-1	0	1	0	0	0	0	0	0	0	1	1	1	2	1	2	2	2
NME6	0	0	0	0	1	1	0	0	0	0	1	1	1	2	1	0	0	0	-1	0	1	-1	0	1	1	1	0	-2	0	2	-1	0	1	2	2	2
NME7	1	1	0	1	1	0	0	0	0	0	1	1	1	2	1	1	1	0	0	0	0	0	2	2	1	1	0	0	2	2	0	2	2	2	2	2
NME1	1	1	0	0	0	0	0	0	0	-2	0	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2	1	0	1	1	1	1	0	2	2	2
NME2	0	0	0	1	1	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	1	1	0	-1	0	1	1	2	1	1	1	0	2	1	2
NME3	-1	0	1	0	0	0	0	0	0	-2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	2
NME8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NME9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FREM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FREM2	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	1	2	0	0	0	-1	1	2	0	1	1	1	2	2
FREM1	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	1	1	0	0	0	0	1	1	1
PID1	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	1	1	-1	0	1	-1	0	1	0	0	0	1	1	1
ZNF37A	0	0	0	0	0	0	0	0	0	1	1	0	-2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2
EPB49	0	1	1	-1	1	2	-1	0	1	-1	0	1	-1	0	1	0	1	1	-1	1	2	-1	1	2	-1	0	1	-1	1	2	-1	1	2	1	2	2
EPB42	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
EPB41	0	0	0	-1	0	1	-1	0	1	0	0	0	1	1	0	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	1	2	1	1	0	1	2	2
MATR3	1	1	0	-1	1	2	0	0	0	0	1	1	-2	0	2	-1	0	1	0	1	1	1	2	1	1	1	0	-1	1	2	1	2	1	2	2	2
SLC9A10	-1	0	1	1	1	0	0	0	0	0	1	1	-1	0	1	1	1	0	1	1	0	-1	0	1	1	1	0	1	2	1	-1	0	1	2	1	2
SLC9A11	0	0	0	-1	0	1	0	0	0	1	1	0	-1	0	1	0	1	1	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	1	1	1
SMA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIAM1	-1	1	2	-1	1	2	0	0	0	0	0	0	-1	0	1	0	1	1	0	0	0	0	1	1	-1	0	1	0	1	1	1	1	0	1	2	2
TIAM2	0	1	1	0	1	1	0	0	0	-1	1	2	0	1	1	-1	1	2	0	1	1	-1	1	2	0	0	0	-1	1	2	0	1	1	1	2	2
BXDC5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
BXDC2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
GFOD2	0	1	1	0	0	0	0	0	0	-1	1	2	-1	0	1	-1	0	1	0	0	0	1	1	0	0	1	1	-2	0	2	-1	0	1	1	2	2
GFOD1	0	1	1	0	0	0	0	0	0	1	1	0	-2	0	2	0	1	1	0	0	0	1	2	1	-1	1	2	-2	0	2	0	1	1	2	2	2
KATNAL1	0	0	0	-1	0	1	0	0	0	-1	0	1	-2	0	2	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	1	1	0	0	0	1	2	2
KATNAL2	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	1	2	-1	0	1	0	0	0	0	0	0	1	2	2
ATG10	1	1	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	1	2	0	1	1	0	0	0	1	1	0	1	1	0	1	2	2
ATG12	1	1	0	-2	0	2	-1	0	1	0	1	1	1	2	1	0	1	1	0	0	0	0	0	0	-1	1	2	-1	0	1	2	2	0	2	2	2
ATG13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATG14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL-5283	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
VSTM2L	-1	0	1	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1
VSTM2A	0	1	1	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	1	1	1
LOC100128071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100128076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
TRBV4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf43	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1
PTAFR	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	-1	0	1	-1	0	1	-2	0	2	0	0	0	1	2	2
SPICE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf49	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	1	1	1
LOC148709	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	2	0	2
FRMD1	1	2	1	-1	0	1	0	0	0	1	1	0	0	1	1	-1	0	1	-1	0	1	-1	0	1	-1	1	2	-1	2	3	1	2	1	2	3	3
LINC00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGC42105	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	1	1	0	1	1	1
THRAP3	1	1	0	0	0	0	0	0	0	2	2	0	-1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	2	1	2
LOC151300	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	1	1	1
AIF1L	0	1	1	1	2	1	0	0	0	-1	0	1	0	1	1	-1	0	1	0	0	0	0	0	0	1	1	0	-1	1	2	-1	0	1	2	2	2
MGLL	0	0	0	0	1	1	0	0	0	1	1	0	-1	0	1	0	1	1	0	1	1	0	0	0	-1	0	1	0	1	1	0	0	0	1	1	1
GSTM1	0	1	1	-2	0	2	0	0	0	1	2	1	-1	1	2	0	1	1	-1	0	1	-2	0	2	-2	0	2	0	1	1	-1	1	2	2	2	2
GSTM2	-1	0	1	0	0	0	-1	0	1	1	1	0	0	0	0	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	0	0	1	1	1
GSTM3	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
GSTM4	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1
GSTM5	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	1	1	-1	0	1	1	1	1
KRCC1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
GPR42	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RCHY1	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
LOC728606	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1
FLJ21511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
CPT1A	0	1	1	-1	1	2	0	0	0	2	2	0	0	0	0	0	1	1	1	2	1	0	0	0	-1	0	1	1	2	1	1	2	1	2	2	2
CPT1C	0	1	1	0	1	1	0	0	0	-2	0	2	-1	0	1	-1	0	1	-1	0	1	0	1	1	0	0	0	-1	0	1	0	1	1	1	2	2
CPT1B	-1	0	1	0	0	0	0	0	0	0	1	1	-1	1	2	0	1	1	0	1	1	1	1	0	-2	0	2	-2	1	3	-2	0	2	1	3	3
TPST2	2	2	0	1	2	1	0	0	0	-1	0	1	-1	1	2	0	0	0	-1	0	1	0	1	1	-1	0	1	0	2	2	0	1	1	2	2	2
TPST1	1	1	0	1	1	0	0	0	0	1	1	0	3	3	0	1	1	0	-1	0	1	1	2	1	0	0	0	0	1	1	0	1	1	3	1	3
MCM7	0	1	1	2	3	1	0	0	0	0	1	1	1	2	1	1	1	0	1	2	1	1	2	1	2	2	0	1	2	1	1	2	1	3	1	3
MCM6	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1
MCM5	0	0	0	1	1	0	-1	0	1	-1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	-1	0	1	0	1	1	0	1	1	1	1	1
MCM4	1	2	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	2	1	2
MCM3	0	1	1	-1	1	2	0	0	0	-1	0	1	0	1	1	1	1	0	0	1	1	-1	1	2	0	1	1	1	2	1	1	1	0	2	2	2
MCM2	-1	1	2	1	1	0	0	0	0	1	2	1	0	1	1	1	1	0	1	1	0	0	0	0	2	2	0	1	1	0	0	1	1	2	2	2
DUSP15	1	2	1	1	1	0	0	0	0	1	1	0	0	1	1	-1	1	2	0	1	1	1	2	1	1	1	0	0	2	2	0	0	0	2	2	2
DUSP14	0	0	0	2	2	0	0	0	0	-1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	-1	0	1	1	1	0	2	1	2
DUSP16	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	1	1	1
DUSP11	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
DUSP10	0	1	1	1	1	0	0	0	0	1	1	0	1	2	1	0	1	1	0	0	0	0	0	0	1	2	1	0	2	2	-1	0	1	2	2	2
MCM9	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	1	1	1
MCM8	0	0	0	2	2	0	0	0	0	1	1	0	1	2	1	2	2	0	0	0	0	-1	0	1	2	3	1	1	1	0	1	1	0	3	1	3
SQSTM1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	-1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	3	3	0	3	1	3
CSH2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	1	-1	0	1	2	1	2
CSH1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	1	1	0	1	1	0	0	0	0	2	2	0	-1	0	1	2	1	2
EPC2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
EPC1	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
HSPB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
OPRD1	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1	-1	0	1	-1	1	2	-1	0	1	-2	1	3	-1	0	1	1	3	3
DPF2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1
TSR2	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MIR888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKMYT1	0	0	0	-1	0	1	0	0	0	-1	0	1	0	1	1	-1	0	1	0	0	0	1	1	0	-1	0	1	0	1	1	0	0	0	1	1	1
FLJ41350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBIP	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1
LOC153684	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	1	1	0	0	0	0	-1	0	1	1	1	0	2	1	2
TMF1	-1	0	1	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	1	1	-1	0	1	1	1	1
INOC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCGBP	0	1	1	0	1	1	0	0	0	-1	0	1	1	1	0	0	1	1	-1	0	1	0	1	1	-1	0	1	1	1	0	0	2	2	2	2	2
ANKHD1-EIF4EBP3	0	1	1	-1	1	2	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	2	2
SNORD51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YSK4	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CCDC65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1
CCDC64	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1
CCDC67	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	-2	0	2	-1	0	1	0	2	2
VDR	2	2	0	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	0	1	-1	1	2	-1	0	1	1	1	0	2	2	2
CCDC61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
CCDC60	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1
CCDC63	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	1	1	1
CCDC62	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	1	1	1
CCDC69	-2	0	2	-1	1	2	0	0	0	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	1	2	2
CCDC68	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-2	0	2	-2	0	2	-2	0	2	0	0	0	1	1	0	1	2	2
EP400	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	-1	0	1	1	1	1
CABS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD18B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD18A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2D5	0	1	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	0	0	1	1	0	-1	0	1	0	0	0	1	1	1
SH2D6	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	1	1	0	0	0	0	1	1	1
SH2D7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1
APLN	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1
OSR2	-1	1	2	2	2	0	0	0	0	0	1	1	1	1	0	1	1	0	1	2	1	1	2	1	-1	0	1	1	2	1	0	0	0	2	2	2
SART1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
APLF	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	1	2
SLC25A40	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1
SLC25A41	-1	0	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	-1	1	2	0	0	0	0	1	1	0	0	0	1	2	2
SLC25A42	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	1	2	-1	0	1	0	1	1	1	1	0	1	2	2
SLC25A43	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	1	1	2	1	2
SLC25A44	1	1	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	0	0	0	1	1	1
SLC25A45	-1	0	1	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
SLC25A46	0	0	0	-1	1	2	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	1	2	0	1	1	-1	0	1	0	0	0	1	2	1	2	2	2
SLC25A47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZD7	0	0	0	-1	1	2	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	2	2
PDZD4	0	1	1	0	1	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	-1	0	1	1	1	1
PDZD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	1	2	0	0	0	1	2	2
PDZD2	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	0	1	1	1	2	1	0	1	1	0	0	0	0	1	1	1	2	1	2	1	2
FAM105A	0	1	1	-1	1	2	0	0	0	0	1	1	0	1	1	2	2	0	-1	0	1	0	0	0	0	1	1	-1	1	2	1	2	1	2	2	2
KIAA0562	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	-2	0	2	-2	0	2	-1	0	1	1	2	2
KIAA0564	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	1	2	0	0	0	-1	1	2	0	1	1	1	2	2
PDZD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1
PDZD8	0	0	0	-1	0	1	0	0	0	0	0	0	-2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
SGPP2	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	2	1	1	1	0	1	2	1	-2	0	2	1	2	1	0	1	1	2	2	2
SGPP1	0	0	0	0	0	0	0	0	0	-1	0	1	-2	0	2	0	0	0	0	0	0	0	0	0	-2	0	2	0	0	0	-1	0	1	0	2	2
WTAP	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	1	2	-1	0	1	1	2	2
CHEK2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP8A2	-1	0	1	-1	1	2	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	1	2	-1	1	2	0	0	0	-1	1	2	0	1	1	1	2	2
ATP8A1	2	2	0	-1	1	2	0	0	0	-1	1	2	-1	1	2	0	1	1	0	1	1	0	1	1	-1	0	1	1	2	1	0	0	0	2	2	2
ADTRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BLOC1S5-TXNDC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED7	0	0	0	0	1	1	0	0	0	0	1	1	-2	0	2	-1	0	1	-1	0	1	-1	0	1	1	1	0	0	0	0	1	2	1	2	2	2
C1orf100	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	-2	0	2	1	1	0	0	0	0	-1	0	1	-1	0	1	1	2	2
C1orf101	2	2	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	0	0	0	1	2	1	0	0	0	1	2	1	-1	0	1	2	1	2
